SHA,Message,Author,Date
71bc8ac74c5c96279b8ca5aac6939ea1e4d81235,Improve wording for inline DevTools README.md (#19897),Dmitriy Kovalenko,2020-09-28T13:25:18Z
480626a9e920d5e04194c793a828318102ea4ff4,Create Synthetic Events Lazily (#19909),Dan Abramov,2020-09-25T12:33:28Z
0a008044945a9dcdc9543575a8ba90b1aaacf56c,"Remove Array.from() from hot path (#19908)

* Remove Array.from() from hot path

* Fix build

Don't declare block variables inside loops",Dan Abramov,2020-09-25T10:33:07Z
1890159a5d362e76ee949dfcace1ccb9677abc45,"Separate SyntheticEvent constructors to prevent deopts (#19907)

* Remove arguments from hot path

* Make SyntheticEvent subtypes monomorphic

* Maybe fix Flow?",Dan Abramov,2020-09-25T10:31:00Z
c63741fb3daef6c1e8746cbe7d7b07ecb281a9fd,"offscreen double invoke effects (#19523)

This PR double invokes effects in __DEV__ mode.

We are thinking about unmounting layout and/or passive effects for a hidden tree. To understand potential issues with this, we want to double invoke effects. This PR changes the behavior in DEV when an effect runs from create() to create() -> destroy() -> create(). The effect cleanup function will still be called before the effect runs in both dev and prod. (Note: This change is purely for research for now as it is likely to break real code.)

**Note: The change is fully behind a flag and does not affect any of the code on npm.**",Luna Ruan,2020-09-24T20:42:17Z
a99bf5c5f4840c558f5e5923fcbe4ad6cb8ade98,"DevTools: Improve browser extension iframe support (#19854)


Co-authored-by: Joel DSouza <joel.dsouza@kapturecrm.com>
Co-authored-by: Damien Maillard <damien.maillard@dailymotion.com>
Co-authored-by: Brian Vaughn <brian.david.vaughn@gmail.com>",6h057,2020-09-23T20:56:13Z
c6917346ff9f7ebdfbe11b73a72c82153ac704ec,Fixed broken Profiler test (#19894),Brian Vaughn,2020-09-23T19:33:25Z
87c023b1c1b00d6776b7031f6e105913ead355da,"Profiler onRender only called when we do work (#19885)

If we didn't perform any work in the subtree, skip calling onRender.",Brian Vaughn,2020-09-22T18:47:13Z
92c7e49895032885cffaad77a69d71268dda762e,"Don't consumer iterators while inspecting (#19831)


Co-authored-by: Brian Vaughn <bvaughn@fb.com>",Todor Totev,2020-09-22T18:23:20Z
81aaee56afba2bb3558f2aaa484b594f23b59d4c,"Don't call onCommit et al if there are no effects (#19863)

* Don't call onCommit et al if there are no effects

Checks `subtreeFlags` before scheduling an effect on the Profiler.

* Fix failing Profiler tests

The change to conditionally call Profiler commit hooks only if updates were scheduled broke a few of the Profiler tests. I've fixed the tests by either:
* Adding a no-op passive effect into the subtree or
* Converting onPostCommit to onCommit

When possible, I opted to add the no-op passive effect to the tests since that that hook is called later (during passive phase) so the test is a little broader. In a few cases, this required adding awkward act() wrappers so I opted to go with onCommit instead.

Co-authored-by: Brian Vaughn <bvaughn@fb.com>",Andrew Clark,2020-09-22T18:20:26Z
7355bf575ad0e5fa84061287df8d6330d0a4803f,"Consolidate commit phase hook functions (#19864)

There were a few pairs of commit phase functions that were almost
identical except for one detail. I've refactored them a bit to
consolidate their implementations:

- Lifted error handling logic when mounting a fiber's passive hook
effects to surround the entire list, instead of surrounding each effect.
- Lifted profiler duration tracking to surround the entire list.

In both cases, this matches the corresponding code for the layout phase.

The naming is still a bit of a mess but I'm not too concerned because
my next step is to refactor each commit sub-phase (layout, mutation)
so that we can store values on the JS stack. So the existing function
boundaries are about to change, anyway.",Andrew Clark,2020-09-22T18:16:27Z
c91c1c4ebeb8db2f9fe5574a83ce828f9032351e,Release script: allow preparing RC from npm,Dan Abramov,2020-09-22T13:27:50Z
04e21efd09ab35ed33ca5374ef13ccb9fe69455a,"Add scheduling profiler deployment CI job (#19874)


* Add vercel to scheduling profiler dev deps
* Add vercel.json
* Add CD job
* Add CD setup instructions",E-Liang Tan,2020-09-22T12:34:06Z
ded2a83ebfb7d0d755b0527bb221fa1a2b19b3b8,Improved DevTools context test harness (#19878),Brian Vaughn,2020-09-21T20:39:53Z
6d73063ddf51be3b7885d83a1a6171448492c895,"Enable building of DevTools and scheduling profiler in CI (#19691)


Re-enables building of main DevTools in CI and add new CI target for building the scheduling profiler.",E-Liang Tan,2020-09-21T15:49:07Z
a8de69f358acb6d0be5f1c2970592fb0b1b821a1,"DevTools: Drop IE 11 support (#19875)

DevTools shared Babel config previously supported IE 11 to target Hermes (for the standalone backend that gets embedded within React Native apps). This targeting resulted in less optimal code for other DevTools targets though which did not need to support IE 11. This PR updates the shared config to remove IE 11 support by default, and only enables it for the standalone backend target.",Brian Vaughn,2020-09-21T15:07:45Z
bc6b7b6b16f771bfc8048fe15e211ac777253b64,Don't trigger lazy in DEV during element creation (#19871),Dan Abramov,2020-09-21T15:04:49Z
a774502e0ff2a82e3c0a3102534dbc3f1406e5ea,Use single quotes in getComponentName return (#19873),Gustavo Saiani,2020-09-21T12:35:21Z
8b2d3783e58d1acea53428a10d2035a8399060fe,"Use Passive flag to schedule onPostCommit (#19862)

Instead of calling `onPostCommit` in a separate phase, we can fire
them during the same traversal as the rest of the passive effects.

This works because effects are executed depth-first. So by the time we
reach a Profiler node, we'll have already executed all the effects in
its subtree.",Andrew Clark,2020-09-18T20:02:26Z
50d9451f320a9aaf94304209193562cc385567d8,"Improve DevTools editing interface (#19774)

* Improve DevTools editing interface

This commit adds the ability to rename or delete keys in the props/state/hooks/context editor and adds tests to cover this functionality. DevTools will degrade gracefully for older versions of React that do not inject the new reconciler rename* or delete* methods.

Specifically, this commit includes the following changes:
* Adds unit tests (for modern and legacy renderers) to cover overriding props, renaming keys, and deleting keys.
* Refactor backend override methods to reduce redundant Bridge/Agent listeners and methods.
* Inject new (DEV-only) methods from reconciler into DevTools to rename and delete paths.
* Refactor 'inspected element' UI components to improve readability.
* Improve auto-size input to better mimic Chrome's Style editor panel. (See this Code Sandbox for a proof of concept.)

It also contains the following code cleanup:
* Additional unit tests have been added for modifying values as well as renaming or deleting paths.
* Four new DEV-only methods have been added to the reconciler to be injected into the DevTools hook: overrideHookStateDeletePath, overrideHookStateRenamePath, overridePropsDeletePath, and overridePropsRenamePath. (DevTools will degrade gracefully for older renderers without these methods.)
* I also took this as an opportunity to refactor some of the existing code in a few places:
  * Rather than the backend implementing separate methods for editing props, state, hooks, and context– there are now three methods: deletePath, renamePath, and overrideValueAtPath that accept a type argument to differentiate between props, state, context, or hooks.
  * The various UI components for the DevTools frontend have been refactored to remove some unnecessary repetition.

This commit also adds temporary support for override* commands with mismatched backend/frontend versions:
* Add message forwarding for older backend methods (overrideContext, overrideHookState, overrideProps, and overrideState) to the new overrideValueAtPath method. This was done in both the frontend Bridge (for newer frontends passing messages to older embedded backends) and in the backend Agent (for older frontends passing messages to newer backends). We do this because React Native embeds the React DevTools backend, but cannot control which version of the frontend users use.
* Additional unit tests have been added as well to cover the older frontend to newer backend case. Our DevTools test infra does not make it easy to write tests for the other way around.",Brian Vaughn,2020-09-18T15:07:18Z
b3b1bb9ce282c107fe898e53ef70485c530d8f3c,"Enable source maps for DevTools production builds (#19773)


Co-authored-by: Brian Vaughn <bvaughn@fb.com>",Johnny Pribyl,2020-09-18T14:07:22Z
26857ecfa924c05119773dae7e59577e730f8faf,"Revert ""DevTools: Improve browser extension iframe support (#19827)"" (#19852)

This reverts commit ec39a5e9017dfa2c3311bc2b74a4d535ea2630a2.",Brian Vaughn,2020-09-17T18:57:44Z
6fddca27e75950adda92ab4f4946442907dc3bb7,Remove passive intervention flag (#19849),Dan Abramov,2020-09-17T14:37:12Z
36df9185c53ce4e90dc1f7362f74533ecf0607db,chore(docs): Removed outdated comment about fb.me link  (#19830),Adnaan Bheda,2020-09-16T12:07:16Z
16fb2b6f9e8fb17e2c468384e870cab635e4b1bb,"Moved resetChildLanes into complete work (#19836)

This allows us to inline a few checks that are specific to a certain tag-type.",Brian Vaughn,2020-09-15T21:12:48Z
b93f3e7d2d595444c6ee2964d4cce2e17f4ffa28,"Fix `act` bundle size regression (#19832)

Adds back the `TestUtils.act` implementation that I had removed
in #19745. This version of `act` is implemented in ""userspace"" (i.e. not
the reconciler), so it doesn't add to the production bundle size.

I had removed this in #19745 in favor of the `act` exported by the
reconciler because I thought we would remove support for `act` in
production in the impending major release. (It currently warns.)

However, we've since decided to continue supporting `act` in prod for
now, so that it doesn't block people from upgrading to v17. We'll drop
support in a future major release.

So, to avoid bloating the production bundle size, we need to move the
public version of `act` back to ""userspace"", like it was before.

This doesn't negate the main goal of #19745, though, which was to
decouple the public version(s) of `act` from the internal one that we
use to test React itself.",Andrew Clark,2020-09-14T17:11:47Z
ec39a5e9017dfa2c3311bc2b74a4d535ea2630a2,"DevTools: Improve browser extension iframe support (#19827)


Co-authored-by: Joel DSouza <joel.dsouza@kapturecrm.com>
Co-authored-by: Damien Maillard <damien.maillard@dailymotion.com>
Co-authored-by: Brian Vaughn <brian.david.vaughn@gmail.com>",6h057,2020-09-14T14:04:46Z
