Time Frame,Repository,Issue Number,Issue Title,Author,Opened by Swedish,Total Comments,Commented by Swedish,Resolution Time (Days)
2022_2024,react,25128,Refactor,Quintis1212,NO,3,NO,14
2022_2024,react,25190,Bug: Identical component in ternary does not rerender with initial state values set via props,princefishthrower,NO,2,NO,0
2022_2024,react,25160,Bug: 500 errors in business manager UFAC flow,danog,NO,1,NO,3
2022_2024,react,25126,Bug: HMR only force reinitialize current component but not reinitialize descendant components ,Dxings,NO,1,NO,12
2022_2024,react,25167,Refactor: function name createElement is 12 bytes too long,davidrenne,NO,2,NO,0
2022_2024,react,25159,Bug: console logging many times,Jacobkyalo,NO,2,NO,0
2022_2024,react,24673,H,mylesgodino,NO,0,NO,82
2022_2024,react,25061,Bug: useState inside pure JavaScript/TypeScript class violates rules of hooks,pashvin,NO,3,NO,18
2022_2024,react,25148,Bug: ,cpp1992,NO,0,NO,0
2022_2024,react,25136,BrowserRouter not working with XAMPP (React Router V5.3.3 with CDN),VCoder18,NO,1,NO,0
2022_2024,react,25135,BrowserRouter not working with XAMPP (React Router V5),VCoder18,NO,0,NO,0
2022_2024,react,25072,Bug: setState(ArrayVariable) won't work but setState([...ArrayVariable]) works,samnayakawadi,NO,5,NO,14
2022_2024,react,24761,[Devtools Feature]:let devtool component picker to spport custom renderer which runs on web,xingxinglieo,NO,0,NO,63
2022_2024,react,25127,Development React with long click task have problem with Chrome Performance ,jayjliang,NO,1,NO,0
2022_2024,react,25096,Bug: React Dev Tools in Firefox hide logs in strict mode not working,MariuzM,NO,3,NO,3
2022_2024,react,25081,"[DevTools Bug] Cannot add node ""7448"" because a node with that id is already in the Store.",amirmalekian,NO,1,NO,6
2022_2024,react,25101,Bug: createRoot with DocumentFragment does not render to dom,whatwg6,NO,2,NO,0
2022_2024,react,25094,Bug: inconsistent recursive setState() behavior,zeeeeby,NO,1,NO,1
2022_2024,react,25079,🤔 Questions and Help：useCallback/useMemo deps can use reference object？,yoghurtxu,NO,2,NO,4
2022_2024,react,25099,using startTransition for textarea => ctrl+z not working and typing jumps to end,mp3846,NO,1,NO,0
2022_2024,react,25088,Suggestion Help!!,NaNshekhar04,NO,4,NO,3
2022_2024,react,25063,Bug: Error: Should have a queue. This is likely a bug in React. Please file an issue,Frankenstein4,NO,2,NO,7
2022_2024,react,25098,Bug: inconsistent recursive setState() behavior,zpawn,NO,1,NO,0
2022_2024,react,25036,useSyncExternalStoreWithSelector not take into account the snapshot of mutability,cqh963852,NO,3,NO,10
2022_2024,react,25090,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",minhdung110,NO,1,NO,0
2022_2024,react,25064,"Bug: React-refresh aka Fast refresh hot loader for react, crashes my module build if jest is installed.",KhaAbu,NO,2,NO,3
2022_2024,react,24941,Bug: Cannot useState in a reusable component library.,anmdsystems,NO,2,NO,0
2022_2024,react,25073,Bug: onChange event behave is different than native change event for input type date,Hasnat150822,NO,0,NO,0
2022_2024,react,25059,realease all tags to object https://github.com/facebook/,crystalv05264,NO,0,NO,1
2022_2024,react,25051,Bug: React removes all line breaks,rinarakaki,NO,3,NO,3
2022_2024,react,25055,Bug: ,MJurayev,NO,0,NO,0
2022_2024,react,25052,Bug: Can't build react-devtools-extension project locally,SijaanX,NO,2,NO,0
2022_2024,react,25047,Bug: Functions in initial state keep executing when updating state,Whitefox98,NO,2,NO,0
2022_2024,react,25034,Dependency Tree Error while installing [react-top-loading-bar],irtaza9,NO,3,NO,0
2022_2024,react,25028,Bug: renderwithhooks executes twice,qzruncode,NO,1,NO,0
2022_2024,react,25026,Bug: OnClick event handler is not triggered if the element is to get unmounted,brantfengfoxtel,NO,1,NO,0
2022_2024,react,25022,rahul,prikshit007,NO,0,NO,0
2022_2024,react,25015,prikshit,prikshit007,NO,0,NO,0
2022_2024,react,25011,Bug: ,Loaymss,NO,1,NO,0
2022_2024,react,25002,Bug: react-hooks/exhaustive-deps - Using a function passed through props in useCallback causes false positive,Cnoor0171,NO,1,NO,0
2022_2024,react,24981,"Bug: The ""textarea"" field is re-rendered on every the ""onChange"" event.",design-principles,NO,3,NO,2
2022_2024,react,24982,Bug: useEffect doesn't work asynchronously,NiedziolkaMichal,NO,2,NO,2
2022_2024,react,24932,"[DevTools Bug] Could not inspect element with id ""69""",wael-fadlallah,NO,2,NO,12
2022_2024,react,24996,"[DevTools Bug]: ""open in editor"" not working for vscode remote files",Linrstudio,NO,1,NO,0
2022_2024,react,24993,"Bug: Using `createRoot` during jest tesing throws ""TypeError: Cannot read property 'body' of null""",turn-a-round,NO,1,NO,0
2022_2024,react,24978,How to fix gh-pages deployment?,Nike682631,NO,1,NO,0
2022_2024,react,24923,[Proposal/Discussion]: Opposite of `setError()`,VickiLanger,NO,2,NO,8
2022_2024,react,24777,Changes since v4.5.0 of eslint-plugin-react-hooks are not listed in CHANGELOG,makotot,NO,0,NO,28
2022_2024,react,24968,React,RaulProgrammer,NO,0,NO,0
2022_2024,react,24965,[DevTools Bug]: window.bundle.js:2 TypeError: Cannot read properties of undefined (reading 'action'),orangeswim,NO,2,NO,0
2022_2024,react,24948,Bug: React 18 useEffect cleanup behaves differently than in previous versions of React ,ShadiEagleGenomics,NO,2,NO,3
2022_2024,react,24957,Bug: calling dispatchEvent on a React element only triggers the event's capture phase,chandlerprall,NO,2,NO,0
2022_2024,react,24964,Bug: ,ygs-code,NO,1,NO,0
2022_2024,react,24956,New,sherryaperez84,NO,0,NO,0
2022_2024,react,24960,"Bug: The regular expression obtained by the child component through props, a validation error occurs when used in the child component",leigp555,NO,3,NO,0
2022_2024,react,24944,"Bug: Initial render happens twice, causes NS_BINDING_ABORTED errors ",Kangaroux,NO,2,NO,2
2022_2024,react,24953,Bug: npm start does not work,Barnette-ao,NO,1,NO,0
2022_2024,react,24950,Bug: none,Wuchv,NO,0,NO,0
2022_2024,react,24662,Bug: React hooks are broken when using as submodule with nodemodules installed,ljmerza,NO,1,NO,44
2022_2024,react,24938,Use of styled components ?,MuindiStephen,NO,1,NO,0
2022_2024,react,24922,Npm run build error didnt show where error was?,Feruz00,NO,2,NO,1
2022_2024,react,24927,Bug: ,HanShuai-me,NO,2,NO,0
2022_2024,react,24858,Heading instead of Header in React Beta Docs,Dinomouse,NO,5,NO,8
2022_2024,react,24910,fix: remove useless line.,jiashuai1002,NO,0,NO,0
2022_2024,react,24874,"[DevTools Bug] Cannot remove node ""1390"" because no matching node was found in the Store.",OfficielSalah,NO,1,NO,5
2022_2024,react,24870,"[DevTools Bug] Cannot remove node ""0"" because no matching node was found in the Store.",Mass812,NO,1,NO,5
2022_2024,react,24859,Memory Leaks when using useEffect,adasarpan404,NO,4,NO,2
2022_2024,react,24841,Bug: Duplication in bundle assembled with eslint when using `react-dom/server`,mxro,NO,2,NO,3
2022_2024,react,24864,Possible Suspense bug,bvaughn,NO,2,NO,1
2022_2024,react,24866,Use immer return value to cause rerender,TinyScript,NO,0,NO,0
2022_2024,react,24854,Bug: global.IS_REACT_ACT_ENVIRONMENT = false does not work,anilanar,NO,1,NO,0
2022_2024,react,24845,Testing Rendered ReactJs with Karma/Jasmine,kazepreaux,NO,1,NO,0
2022_2024,react,24818,"[DevTools Bug] Cannot remove node ""0"" because no matching node was found in the Store.",nitish24p,NO,2,NO,5
2022_2024,react,24681,FYI: upgrade to React ver18 prevents socket.io-client 'connect' event firing.,msimonc,NO,2,NO,27
2022_2024,react,24843,Bug: @testing-library/react-native useRef does not return the same type as getByTestID,kmalakoff,NO,1,NO,0
2022_2024,react,24837,Fuu,vikas6767,NO,0,NO,0
2022_2024,react,24828,Bug: PLEASE HELP WHEN I RUN npx react-native run-android this error will show :,mamonaabdullah122,NO,2,NO,0
2022_2024,react,24807,"[DevTools Bug] Cannot remove node ""25"" because no matching node was found in the Store.",rubenruvalcabac,NO,1,NO,0
2022_2024,react,24804,SSR performance optimization: cache or bind getters for writing chunks in `react-dom/server`,Jarred-Sumner,NO,1,NO,0
2022_2024,react,24800,Bug: This is likely a bug. I can't use useState as i want.,khnbzkrt,NO,4,NO,0
2022_2024,react,24785,Bug: eslint-plugin-react-hooks miss,kylemh,NO,2,NO,2
2022_2024,react,24788,Not getting Tools,rishabhdeo60,NO,0,NO,0
2022_2024,react,24775,Bug: BROWSER environment variable stopped working after update of react-scripts to v5,dkocich,NO,2,NO,0
2022_2024,react,24774,Bug: TypeError: Cannot read properties of null (reading 'useState'),mohamed-haouari,NO,1,NO,0
2022_2024,react,24771,Bug: react__WEBPACK_IMPORTED_MODULE_0__.useRef) is not a function,haoyinag,NO,1,NO,0
2022_2024,react,24759,Nested `<Suspense>` boundaries do not work with `useTransition`,jezzgoodwin,NO,2,NO,0
2022_2024,react,24763,Bug: security,Mankone3002,NO,1,NO,0
2022_2024,react,24760,[Devtools Feature]:let devtool component picker to spport custom renderer which runs on web,xingxinglieo,NO,0,NO,0
2022_2024,react,24756,"Bug: React will not upgrade to v 18, remains on v 17.0.2 in package.json",dnorrstrand,NO,2,NO,0
2022_2024,react,24748,Bug: Rerender view on browser resize with React,safarsafarov,NO,1,NO,0
2022_2024,react,24721,Bug: Script included multiple times on this page (Google maps API),martyjg,NO,2,NO,1
2022_2024,react,24746,Bug: React.StrictMode render 2,Mrheqiang,NO,2,NO,0
2022_2024,react,24736,renderToStaticMarkup escapes new line,talentedandrew,NO,0,NO,0
2022_2024,react,24729,Feature request: useState hook to provide a ref for callbacks,WouterVanheeswijk-TomTom,NO,2,NO,1
2022_2024,react,24737,ReactJS NodeJS NGINX Not Redirected To Dashboard After Successful Login,OlammieAO,NO,1,NO,0
2022_2024,react,24733,Would retirement of IE brings performance benefit in future react version? ,dante01yoon,NO,3,NO,0
2022_2024,react,24735,not showing anything,Apu-99,NO,0,NO,0
2022_2024,react,24716,Bug: Rendering a variable in jsx within a functional component that is a `bigint` throws type error,ByronBecker,NO,3,NO,0
2022_2024,react,24715,Bug: Typescript errors on state's null value,joshxyzhimself,NO,1,NO,0
2022_2024,react,24708,Bug: Strict mode rendering twice causing the checkbox to deselect,sameerthekhans,NO,2,NO,0
2022_2024,react,24698,React func or class pls?,Pr0Cod3r,NO,2,NO,0
2022_2024,react,24691,How to tell useSyncExternalStore to resubscribe?,TedDriggs,NO,2,NO,1
2022_2024,react,24690,[DevTools Bug]: devtool show every page use `React`,susiwen8,NO,2,NO,0
2022_2024,react,24687,"[DevTools Bug] Cannot remove node ""1168"" because no matching node was found in the Store.",jose2325x,NO,1,NO,0
2022_2024,react,24674,[DevTools Bug]: Warning: Internal React error: Expected static flag was missing. Please notify the React team.,alejozarate,NO,0,NO,0
2022_2024,react,24660,Bug: old ref interaction stay attach to same node level after re render (not sure) ,atinseau,NO,1,NO,0
2020_2022,n8n,1574,OAuth1 Issue: `oauth_token_secret` is not sent during token exchange,coltoneakins,NO,1,NO,1454
2020_2022,n8n,1989,Nodes all mixed up under iPadOS within Editor UI,mediana,NO,7,NO,1341
2020_2022,n8n,2907,Ssh node crashes the node process with an unhandled exception,n1xx1,NO,4,NO,1112
2020_2022,n8n,3514,"salesforce ""get all"" boolean conditions fail",cromulus,NO,4,NO,1006
2020_2022,n8n,3612,Monday node - Cannot read properties of undefined (reading 'length') when board only has groupes and no items,JoachimVeulemans,NO,1,NO,992
2020_2022,vscode,142341,Integrated terminal automatically sends 'Y' when terminating node batch script,stephenmatheis,NO,7,NO,2
2020_2022,vscode,120510,Inconsistent tildification in recently opened,roblourens,NO,4,NO,1400
2022_2024,n8n,7037,axios and https proxy - is it possible to revert request lib drop?,toaster74,NO,6,NO,569
2022_2024,n8n,8599,Sentry.io node for self-hosted instances is broken,portalzine,NO,4,NO,402
2022_2024,n8n,4235,Not all SNS topics are listed,ulich,NO,3,NO,111
2022_2024,n8n,4501,Odoo `custom resource` shows undefined for fields,cgsmith,NO,3,NO,868
2022_2024,n8n,7916,Error workflow configuration does not work with SnowFlake node,antonialoytorrens-ikaue,NO,2,NO,468
2022_2024,n8n,6564,`getWorkflowStaticData` doesn't always save,nihaals,NO,3,NO,627
2022_2024,n8n,3514,"salesforce ""get all"" boolean conditions fail",cromulus,NO,4,NO,1006
2022_2024,n8n,3612,Monday node - Cannot read properties of undefined (reading 'length') when board only has groupes and no items,JoachimVeulemans,NO,1,NO,992
2022_2024,n8n,4514,DyanamoDb node should natively store object maps,MrHash,NO,2,NO,865
2022_2024,n8n,4594,encoded angle brackets rendering issues,lublak,NO,1,NO,854
2022_2024,n8n,4701,n8n cli workflow import vs active workflows (cli and api missmatch),rfehling-mittwald,NO,4,NO,845
2022_2024,n8n,4851,Intercom is not working,NarHakobyan,NO,3,NO,830
2022_2024,n8n,4886,MongoDB cannot connect on latest version of n8n (but works with older version),kimus,NO,4,NO,826
2022_2024,n8n,5159,Expression is being reset in credentials,feelgood-interface,NO,2,NO,793
2022_2024,n8n,5241,Odoo node should not load dynamically options,Lanhild,NO,2,NO,782
2022_2024,n8n,5365,ERPNext - Get meny Tag Link does not work when filter (bad URL ?) 0.214.0,jodoe69135,NO,3,NO,770
2022_2024,n8n,5405,MongoDB date handlers have been removed,luizeof,NO,2,NO,768
2022_2024,n8n,5508,Google Calendar Update does not accept start date,tillhoffmann1411,NO,3,NO,757
2022_2024,n8n,5592,MongoDB Custom _id field ignored when using Upsert ,aivanis,NO,2,NO,746
2022_2024,n8n,5662,Throwing `LoggerProxy not initialized` when used in custom nodes,Yann-J,NO,2,NO,738
2022_2024,n8n,5681,Webhook URL format different when a workflow is created by API and UI,bikashgupta-zinrelo,NO,1,NO,735
2022_2024,n8n,5945,"Bitwarden member creation fails unless ""Access All"" is enabled",danielthedifficult,NO,2,NO,706
2022_2024,n8n,6008,QuestDB Insert does not work as QuestDB does not support RETURNING keyword,nemccarthy,NO,1,NO,698
2022_2024,n8n,6009,"Zulip Node: ""Additional Fields - Custom Profile Fields"" not working as expected",RogueSnipa,NO,2,NO,698
2022_2024,n8n,6213,New (and possibly old) excel integration doesn't list/show xlsm excel macro files,pcxnet,NO,2,NO,677
2022_2024,n8n,6567,Nodes with scheduled activations triggers 3 to 4 seperate executions,igor-andonov,NO,3,NO,627
2022_2024,n8n,6604,Notion Trigger (Beta) triggers doesn't trigger sometimes,tonidas,NO,3,NO,620
2022_2024,n8n,6720,"Supabase get many + filter for ranges with ""Filter: Build Manually"" not working",manu7823,NO,2,NO,605
2022_2024,n8n,6770,"Postgres node insert failed when Mapping Column Mode as ""Map automatically""",RezoChiang,NO,2,NO,598
2022_2024,n8n,6867,Unable to find data of execution XXX in database. Aborting execution.,luizeof,NO,5,NO,587
2022_2024,n8n,6858,Knot of Notion losing database list even though connected,willph,NO,2,NO,588
2022_2024,n8n,6900, Intermittent Memory Errors and Unresponsiveness in n8n Docker Setup with Postgres and Worker,jithinkpraveen,NO,2,NO,585
2022_2024,n8n,6983,Google Calendar Trigger - New Event,Pukabyte,NO,3,NO,574
2022_2024,n8n,7012,Generated filter from drag and drop is faulty (non ascii caracters),mont5piques,NO,1,NO,570
2022_2024,n8n,7017,Expression editor does not understand complex JMESPath projection,JaZo,NO,2,NO,570
2022_2024,n8n,9862,Custom OpenAI Endpoint does not work with non OpenAI models,JamesClarke7283,NO,1,NO,264
2022_2024,n8n,9807,Zammad: Additional fields are not used when creating a ticket,envy,NO,2,NO,271
2022_2024,n8n,9771,structured output parser double render,amirali-ashraf,NO,1,NO,274
2022_2024,n8n,9763,Google Sheets Append a Row - Expressions do not work with multi-line headers,huntersneed,NO,1,NO,275
2022_2024,n8n,9680,PostgreSQL Node: Fixed String $1 Misinterpreted as Placeholder in Execute Query Operation,tumf,NO,2,NO,281
2022_2024,n8n,9679,[UI BUG] the delete button deleting the next field instead of selected one.,ARHAEEM,NO,3,NO,281
2022_2024,n8n,9655,Tunneled webhook is closed after first call,GGG1998,NO,3,NO,283
2022_2024,n8n,9419,HTTP Request / OpenSSL Error,jazarja,NO,2,NO,305
2022_2024,n8n,9348,n8n workflow execution goes to infinite,rajubish,NO,1,NO,312
2022_2024,n8n,9297,Bug: Airtable with Huge Numbers of Single/Multi-Select Options Causes Sluggish n8n UI Performance,dkindlund,NO,1,NO,318
2022_2024,n8n,9264,NodeOperationError: Cannot convert object to primitive value at Object.execute ,Igcorreia,NO,1,NO,320
2022_2024,n8n,9234,The input node is not transfered to the Conversational Agent,radu-bitspot,NO,1,NO,324
2022_2024,n8n,9211,console message causing problems for stdout of n8n cli,jmls,NO,2,NO,326
2022_2024,n8n,9191,n8n context path (BASE_PATH?) not being set correctly,chrism417,NO,2,NO,328
2022_2024,n8n,9174,Bug with Sticky notes created via API,barn4k,NO,2,NO,332
2022_2024,n8n,9132,Saving a workflow with non-existing tag will raise an Error,barn4k,NO,1,NO,339
2022_2024,n8n,9126,0 become 1,lucalamo,NO,2,NO,339
